username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,,,,,,,,,,,
";2020-01-19 11:25;0;0;""Referendum outcomes are measured in votes. 62% of Scottish votes were for remain. Therefore Scotland voted remain"," as per the official count."";;;;""1218857087817658368"";https://twitter.com/Strephen71/status/1218857087817658368",,,,,,,,,,
";2020-01-19 11:17;0;0;""A referendum has taken place less than 5 years ago. I think if this issue is important to Scottish people they can have another one but not before 10 years. Let’s see how Brexit will be. You need to give a change to Scottish people on that."";;;;""1218854986156773377"";https://twitter.com/OliverMisher/status/1218854986156773377",,,,,,,,,,,
";2020-01-19 10:57;0;0;""Addendum: The Scottish referendum was disgracefully conducted by unionists; David Cameron", especially, is a monster. Scottish Labour generally does itself few favours. Sometimes I suspect high profile unionists secretly want independence," given how they often conduct themselves."";;;;""1218850020973301760"";https://twitter.com/RT_Editing/status/1218850020973301760",,,,,,,,
";2020-01-19 10:50;2;5;""He said pretty much exactly the same thing before the 2014 Scottish Independence Referendum. A haughtily delivered bag of nothingness. As evidenced by that article"," he's short on any detail about what it would mean and is about kicking genuine change into the long grass"";;;;""1218848078993743872"";https://twitter.com/billyfish_66/status/1218848078993743872",,,,,,,,,,
";2020-01-19 10:44;1;2;""""A once in a generation opportunity"" was in the Foreword of the SNP White Paper in the lead up to the Scottish Referendum in 2014. Perhaps you didn't read it # PoliticsScotlandpic.twitter.com/b0gnhSIfZY"";;;#;""1218846602003087361"";https://twitter.com/nowayjomo/status/1218846602003087361",,,,,,,,,,,
";2020-01-19 10:25;0;0;""Scottish Liberal Democrat leader Willie Rennie @ willie_rennie says ""a consultative referendum (for IndyRef2) would be dead in the water before it even started because people like me would not support it."" # PoliticsScotland"";;@;#;""1218841990969856000"";https://twitter.com/BBCScotPolitics/status/1218841990969856000",,,,,,,,,,,
";2020-01-19 10:24;0;0;""It is impossible to argue that a consultative referendum on independence or ending the union does not clearly violate Section 29 of the Scotland Act 1998. S29 1+ S29 2(B) clearly would result in a referendum law passed by the Scottish parliament being found invalid"," and not law. pic.twitter.com/H90sb5xfsV"";;;;""1218841552430256128"";https://twitter.com/BrexitGuard/status/1218841552430256128",,,,,,,,,,
";2020-01-19 10:20;0;0;""The Scottish government can talk and indeed publish propaganda about independence (something that should be changed)", but legally, even if it is consultative," the scottish parliament cannot pass a law organising a referendum on anything that relates to a reserved matter."";;;;""1218840702542602241"";https://twitter.com/BrexitGuard/status/1218840702542602241",,,,,,,,
";2020-01-19 10:12;1;2;""So deep"," they rigged the 2019 General Election # PostalVoteFraud and the 2014 Scottish Independence Referendum # PostalVoteFraud hence no investigation. We have # NoTrustinUKDemocracy until we know for certain it is definitely not rigged.https://twitter.com/StrongerStabler/status/1218782677706342400 …"";;;# # #;""1218838662009495553"";https://twitter.com/GreenSocialists/status/1218838662009495553",,,,,,,,,,
";2020-01-19 10:11;0;0;""BBC planting the seed already of pro union voters in Scotland boycotting a LEGAL referendum on Scottish independence"";;;;""1218838470505963520"";https://twitter.com/saoralba2/status/1218838470505963520",,,,,,,,,,,
";2020-01-19 10:05;1;1;""SNP MSP Alex Neil tells Politics Scotland that if there’s a ‘legal’ consultative referendum called by the Scottish Government that backs independence"," “the game’s a bogey for the Union... that’s the political reality” # indyref2"";;;#;""1218836765521448960"";https://twitter.com/thistlejohn/status/1218836765521448960",,,,,,,,,,
";2020-01-19 10:00;2;0;""Battle of the mandate: defining the dispute over a new Scottish independence referendum # IndyRef2https://buff.ly/2t88MEV"";;;#;""1218835554323849217"";https://twitter.com/democraticaudit/status/1218835554323849217",,,,,,,,,,,
";2020-01-19 09:58;0;0;""No"," they are not in the Scottish region. Though what difference that makes escapes me. Johnson has said no referendum and it is up to him."";;;;""1218835020548333569"";https://twitter.com/CARogersNo1/status/1218835020548333569",,,,,,,,,,
";2020-01-19 09:37;0;1;""What would he define as being a mandate and was there a mandate for a UK wide EU referendum if a majority of Scottish MPs opposed it (it being defined by a Tory constitutional affairs spokesman as a constitutional change)."";;;;""1218829915296010240"";https://twitter.com/NickyZog/status/1218829915296010240",,,,,,,,,,,
";2020-01-19 09:36;81;122;""If the right to hold an independence referendum goes to court", it won't just be deciding whether the Scottish Govt can call such a ballot," it will be deciding whether Scotland is a colony. This is where we are right now. It really is that stark."";;;;""1218829593559339008"";https://twitter.com/msm_monitor/status/1218829593559339008",,,,,,,,,
";2020-01-19 09:28;0;5;""Disappointing Ian ", calling it legal or illegal is not in your competence ," there is a compelling-argument that a referendum is both legal and within the competence of the Scottish Government"";;;;""1218827463582736384"";https://twitter.com/gmclarksonz/status/1218827463582736384",,,,,,,,,
";2020-01-19 09:14;0;20;""The year is 2071 and Nicola Sturgeon", now in her 100's," marches to Westminster to present them her demands for a new Scottish independance referendum. https://twitter.com/STVNews/status/1218521328417935360 …"";;;;""1218824074719309824"";https://twitter.com/Plan10FromSpace/status/1218824074719309824",,,,,,,,,
";2020-01-19 09:07;0;0;""Hey all those complaining about # Mediabias. Did you not notice it during the Scottish Independence Referendum? Or is your bias stopping you?"";;;#;""1218822205829718019"";https://twitter.com/worldofbrexit/status/1218822205829718019",,,,,,,,,,,
";2020-01-19 08:57;0;0;""Scottish MPs will always be a minority in Westminster. Whatever Government England vote for is typically forced upon the rest of us. The British Govt chose to have a Referendum allowing Britain to leave the EU. Why does Scotland not get that right to choose?..."";;;;""1218819859456327682"";https://twitter.com/ChewyBB/status/1218819859456327682",,,,,,,,,,,
";2020-01-19 08:53;0;0;""Now look at the situation with the Scottish independence referendum. When was the last time Scotland voted for a Conservative Government? Who chooses whether Scotland gets an independence referendum?..."";;;;""1218818860947836929"";https://twitter.com/ChewyBB/status/1218818860947836929",,,,,,,,,,,
";2020-01-19 08:49;1;0;""NicolaSturgeon: RT GrayInGlasgow: Johnson's reply ignoring those election results in Scotland & the Scottish Parliament's vote for a referendum is just 8 sentences long. It contains no case for the union at all - & of course has no hint at any reform wha… https://twitter.com/NicolaSturgeon/status/1217046071467282433 …"";;;;""1218817703445778437"";https://twitter.com/newssnp/status/1218817703445778437",,,,,,,,,,,
";2020-01-19 08:47;0;1;""Not until you recognise the right for a second Scottish Independence referendum."";;;;""1218817287031001088"";https://twitter.com/peggaulpaul/status/1218817287031001088",,,,,,,,,,,
";2020-01-19 08:28;130;246;""Former policy convenor of Scottish Liberal Democrats @ siobhanhmathers has just told BBC Scotland that there has been 'a material change in circumstances' since 2014 and there is a justified case for a second independence referendum."";;@;;""1218812525493542912"";https://twitter.com/restlessland1/status/1218812525493542912",,,,,,,,,,,
";2020-01-19 08:20;0;4;""So....let’s find out then. In a referendum and the Scottish people will make that decision. It’s so obvious that they are scared of the outcome so find a way"";;;;""1218810367482257408"";https://twitter.com/eannscott/status/1218810367482257408",,,,,,,,,,,
";2020-01-19 08:11;0;0;""R/T JohnSwinney RT David_K_Clark: Your Brexit invalidated the independence referendum by overturning the basis on which Scotland voted to stay. The Scottish Parliament has every right to insist on another vote. https://twitter.com/borisjohnson/status/1217039173347168257 …"";;;;""1218808138398420992"";https://twitter.com/GovanSnp/status/1218808138398420992",,,,,,,,,,,
";2020-01-19 08:08;0;0;""Scottish Referendum Rigged - MI5's Phony Postal Votes and Ballot Boxes https://joequinn.net/2014/09/28/scottish-referendum-rigged-mi5s-phony-postal-votes-and-ballot-boxes/ … via @ SeosQuinn"";;@;;""1218807334266425344"";https://twitter.com/Carribdus/status/1218807334266425344",,,,,,,,,,,
";2020-01-19 07:57;36;87;""Claiming there is a mandate from the Scottish people for a second independence referendum is a “highly dubious exercise”"," according to top pollster Professor Sir John Curtice. https://www.heraldscotland.com/news/18171026.indyref2-mandate-claims-dubious-says-sir-john-curtis/ …"";;;;""1218804577895690240"";https://twitter.com/heraldscotland/status/1218804577895690240",,,,,,,,,,
";2020-01-19 05:59;0;1;""the Scottish people will hold the referendum", NOT the SNP and NOT Holyrood. We only consent to our choices," not those of neo-nazi England."";;;;""1218775017497870338"";https://twitter.com/AOU1707/status/1218775017497870338",,,,,,,,,
";2020-01-19 04:22;1;5;""The guy doesn’t realise a full power Scottish Parliament was voted for and approved during referendum for independence", and renaged on, there is no reason too vote for that whatsoever, do as all British Nationalist parties said now,"they just want Scotland resources to control"";;;;""1218750602588626946"";https://twitter.com/GrahamMaloney8/status/1218750602588626946",,,,,,,
";2020-01-19 03:46;0;0;""9. There should never have been a first Scottish independence referendum. Statement is simply undemocratic. Since 1973 there have been 13 referendums in Great Britain. If the population is not regularly consulted on matters of the day via every means available it’s no democracy."";;;;""1218741550491947008"";https://twitter.com/AustinDocherty/status/1218741550491947008",,,,,,,,,,,
";2020-01-19 02:53;0;1;""Cont'd ... & made it a major part of his campaign to become Mayor. It was not the 1st time he'd ever spoken of Love. He also did this during the Scottish referendum in parliament & in interviews. Aswell as in different radio"," video & panel shows & interviews in the last y.../6"";;;;""1218728135627288576"";https://twitter.com/yasminjananjum/status/1218728135627288576",,,,,,,,,,
";2020-01-19 02:30;0;0;""A justice minister who drove without insurance.......oh my head. A referendum on the Scottish parliament needed"," that would be interesting."";;;;""1218722261731028992"";https://twitter.com/jimjamieson/status/1218722261731028992",,,,,,,,,,
";2020-01-19 02:20;0;1;""What can NS honestly do? She's been told in no uncertain section 30 won't be granted. She dosent want to go down the Catalonian route as it won't be legally binding. Like others have suggested SNP need to treat the 2021 Scottish Parliament elections as a defecto referendum."";;;;""1218719829970034688"";https://twitter.com/EMoray1985/status/1218719829970034688",,,,,,,,,,,
";2020-01-19 02:10;0;1;""Wasn't convinced about Scottish independent referendum but now I am",";;;;1218717375270473731"";https://twitter.com/LeePalfreyman4/status/1218717375270473731",,,,,,,,,,
