date,user_loc,message,full_name,country,country_code,geo_code,tidy_tweet,tokens,no_keywords,predictions,word count,neg_scores,neu_scores,pos_scores,compound_scores,latitude,longitude,address,city,City_Nation_Country,nation
2020-01-11 18:12:45,World,@Grouse_Beater We don’t need kilt to vote for independence! Don’t think don’t like wear my kilt but what counts num… https://t.co/lAUY6mIqr2,"Ålesund, Norway",Norway,NO,"[6.311952, 62.464714]",need kilt vote independ think like wear kilt count num,"['need', 'kilt', 'vote', 'independence', 'think', 'like', 'wear', 'kilt', 'counts', 'num']","['need', 'kilt', 'vote', 'think', 'like', 'wear', 'kilt', 'counts', 'num']",0,21,0.0,0.7829999999999999,0.217,0.3612,62.464714,6.311952,"Sjukehuslomma, Ålesund, Norway",,"[None, 'Møre og Romsdal', 'Norway']",Møre og Romsdal
2020-01-11 18:13:43,Scotland,"Great wet day marching for#independence#indyref2 in #glasgow @ Woodlands, Glasgow https://t.co/tXbsJPFAKL","Glasgow, Scotland",United Kingdom,GB,"[-4.241751, 55.858303]",great wet day march woodland glasgow,"['great', 'wet', 'day', 'marching', 'woodlands', 'glasgow']","['great', 'wet', 'day', 'marching', 'woodlands', 'glasgow']",0,11,0.0,0.5489999999999999,0.451,0.6249,55.858303,-4.241751,"Blackfriars Street, Glasgow G1 1PU, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
2020-01-11 18:24:13,"Callander, Scotland",@Channel4News @BBCNews @SkyNews @itvnews @Reuters Anyone covering this? #indyref2020 #indyref2 #AUOBGlasgow… https://t.co/bueqPfHXax,"Callander, Scotland",United Kingdom,GB,"[-4.20421, 56.239803]",anyon cover,"['anyone', 'covering']","['anyone', 'covering']",1,12,0.0,1.0,0.0,0.0,56.239803,-4.20421,"4 Camp Pl, Callander FK17 8DF, UK",Callander,"['Callander', 'Scotland', 'United Kingdom']",Scotland
2020-01-11 18:34:18,St Andrews,Amazing day with a hundred thousand like minded folk. #indyref2 https://t.co/gXT9V8ydXS,"Glasgow, Scotland",United Kingdom,GB,"[-4.241751, 55.858303]",amaz day hundr thousand like mind folk,"['amazing', 'day', 'hundred', 'thousand', 'like', 'minded', 'folk']","['amazing', 'day', 'hundred', 'thousand', 'like', 'minded', 'folk']",0,11,0.0,0.706,0.294,0.3612,55.858303,-4.241751,"Blackfriars Street, Glasgow G1 1PU, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
2020-01-11 18:36:10,"Glasgow, Scotland",Watching this and I see I wasn't the only one with a #caithness flag at today's march (although I wore mine like a… https://t.co/JiTKDsoml9,"Glasgow, Scotland",United Kingdom,GB,"[-4.241751, 55.858303]",watch see one flag today march although wore mine like,"['watching', 'see', 'one', 'flag', 'today', 'march', 'although', 'wore', 'mine', 'like']","['watching', 'see', 'one', 'flag', 'today', 'march', 'although', 'wore', 'mine', 'like']",1,24,0.0,0.7829999999999999,0.217,0.3612,55.858303,-4.241751,"Blackfriars Street, Glasgow G1 1PU, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
2020-01-11 18:44:12,"Glasgow, Scotland","A picture says a thousand words! 🏴󠁧󠁢󠁳󠁣󠁴󠁿
#ScottishIndependence #ScotlandsRightToChoose #ScotlandDeservesBetter… https://t.co/Jpwhcq4gTp","Glasgow, Scotland",United Kingdom,GB,"[-4.241751, 55.858303]",pictur say thousand word,"['picture', 'says', 'thousand', 'words']","['picture', 'says', 'thousand', 'words']",0,11,0.0,1.0,0.0,0.0,55.858303,-4.241751,"Blackfriars Street, Glasgow G1 1PU, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
2020-01-11 19:12:46,"Glasgow, Scotland","@FinnOBeyts Because, it seems, RL brought the proposal to the SEC meeting to hold a special conference about IndyRe… https://t.co/Da20V4jXqn","Glasgow, Scotland",United Kingdom,GB,"[-4.241751, 55.858303]",seem brought propos sec meet hold special confer indyr,"['seems', 'brought', 'proposal', 'sec', 'meeting', 'hold', 'special', 'conference', 'indyre']","['seems', 'brought', 'proposal', 'sec', 'meeting', 'hold', 'special', 'conference', 'indyre']",0,20,0.0,0.748,0.252,0.4019,55.858303,-4.241751,"Blackfriars Street, Glasgow G1 1PU, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
2020-01-11 19:17:32,Liverpool (via North Ayrshire),Marchers on Glasgow demo demand Scottish independence and end to Tory rule https://t.co/8e34w4eKE0 via @SocialistWorker,"Liverpool, England",United Kingdom,GB,"[-2.915427, 53.419878]",marcher glasgow demo demand scottish independ end tori rule via,"['marchers', 'glasgow', 'demo', 'demand', 'scottish', 'independence', 'end', 'tory', 'rule', 'via']","['marchers', 'glasgow', 'demo', 'demand', 'end', 'tory', 'rule', 'via']",1,15,0.14300000000000002,0.857,0.0,-0.128,53.419878,-2.915427,"12 Stoneville Rd, Liverpool L13 6QD, UK",Liverpool,"['Liverpool', 'England', 'United Kingdom']",England
2020-01-11 19:17:50,The Fourth Estate ,"You’re beautiful, #Scotland ! #AUOBGlasgow #indyref2 https://t.co/8pVlkruSBK","Amherst, NY",United States,US,"[-78.764632, 43.009117]",beauti,['beautiful'],['beautiful'],1,7,0.0,1.0,0.0,0.0,43.009117,-78.764632,"70 Heim Rd, Buffalo, NY 14221, USA",,"[None, 'New York', 'United States']",New York
2020-01-11 19:18:46,"Glasgow, Scotland",So many people are angry about some of the more corse language used on signs at #AUOBGlasgow are the same people wh… https://t.co/v0de61XiEi,"Glasgow, Scotland",United Kingdom,GB,"[-4.241751, 55.858303]",mani peopl angri cors languag use sign peopl,"['many', 'people', 'angry', 'corse', 'language', 'used', 'signs', 'people']","['many', 'people', 'angry', 'corse', 'language', 'used', 'signs', 'people']",0,23,0.0,1.0,0.0,0.0,55.858303,-4.241751,"Blackfriars Street, Glasgow G1 1PU, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
2020-01-11 19:19:07,In a Big Country,@HarryT64975273 It’s probably still about 45-48% yes and 55-52% no which is not good enough to call #indyref2. It n… https://t.co/YlQ5U5s33K,"Haddington, Scotland",United Kingdom,GB,"[-2.79078, 55.952625]",probabl still ye good enough call,"['probably', 'still', 'yes', 'good', 'enough', 'call']","['probably', 'still', 'yes', 'good', 'enough', 'call']",0,21,0.0,0.633,0.3670000000000001,0.4404,55.952625,-2.79078,"2 Acredales Walk, Haddington EH41 4RR, UK",Haddington,"['Haddington', 'Scotland', 'United Kingdom']",Scotland
2020-01-11 19:19:39,The Fourth Estate ,"Your sign game is always ON POINT, #Scotland ! #Respect

#AUOBGlasgow #indyref2 https://t.co/B5KBHt5fYC","Amherst, NY",United States,US,"[-78.764632, 43.009117]",sign game alway point,"['sign', 'game', 'always', 'point']","['sign', 'game', 'always', 'point']",1,13,0.0,1.0,0.0,0.0,43.009117,-78.764632,"70 Heim Rd, Buffalo, NY 14221, USA",,"[None, 'New York', 'United States']",New York
2020-01-11 19:25:01,"Broughty Ferry, Dundee",@Channel4News can report on protests in Iran today but no mention of the 80k marching in Glasgow 🤔🤔🤔… https://t.co/uHGP2EKC5g,"Dundee, Scotland",United Kingdom,GB,"[-2.955045, 56.476952]",report protest iran today mention k march glasgow,"['report', 'protests', 'iran', 'today', 'mention', 'k', 'marching', 'glasgow']","['report', 'protests', 'iran', 'today', 'mention', 'k', 'marching', 'glasgow']",0,19,0.25,0.75,0.0,-0.25,56.476952,-2.955045,"2 Duff St, Dundee DD4 7AN, UK",Dundee,"['Dundee', 'Scotland', 'United Kingdom']",Scotland
2020-01-11 19:26:21,The Fourth Estate ,"I 💙 you, #Scotland .

Like

For serious 

#AUOBGlasgow #indyref2 https://t.co/4fQSzpAgrt","Amherst, NY",United States,US,"[-78.764632, 43.009117]",like seriou,"['like', 'serious']","['like', 'serious']",0,11,0.0,0.28600000000000003,0.7140000000000001,0.3612,43.009117,-78.764632,"70 Heim Rd, Buffalo, NY 14221, USA",,"[None, 'New York', 'United States']",New York
2020-01-11 19:27:17,"Glasgow, Scotland",Orange/irish walks are horrible but some of the videos I've seen from that Scottish independence walk today are on another level of mongo,"Muirhead, Scotland",United Kingdom,GB,"[-4.106149, 55.902072]",orang irish walk horribl video seen scottish independ walk today anoth level mongo,"['orange', 'irish', 'walks', 'horrible', 'videos', 'seen', 'scottish', 'independence', 'walk', 'today', 'another', 'level', 'mongo']","['orange', 'irish', 'walks', 'horrible', 'videos', 'seen', 'walk', 'today', 'another', 'level', 'mongo']",0,23,0.0,1.0,0.0,0.0,55.902072,-4.106149,"8 Park Rd, Muirhead, Chryston, Glasgow G69 9DS, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
2020-01-11 19:28:02,The Fourth Estate ,"So I think #Scotland is trying to tell us they want #OUT ! 

#IndyRef2 #AUOBGlasgow https://t.co/PpiIOVKArB","Amherst, NY",United States,US,"[-78.764632, 43.009117]",think tri tell want,"['think', 'trying', 'tell', 'want']","['think', 'trying', 'tell', 'want']",1,16,0.0,0.698,0.302,0.0772,43.009117,-78.764632,"70 Heim Rd, Buffalo, NY 14221, USA",,"[None, 'New York', 'United States']",New York
2020-01-11 19:35:33,"ÜT: 56.4643214,-2.9662589",Once again our beautiful SCOTLAND took to the streets  ...every single person -ALL(of them) UNDER ONE BANNER… https://t.co/O6drt4TRKw,"Dundee, Scotland",United Kingdom,GB,"[-2.955045, 56.476952]",beauti scotland took street everi singl person one banner,"['beautiful', 'scotland', 'took', 'streets', 'every', 'single', 'person', 'one', 'banner']","['beautiful', 'took', 'streets', 'every', 'single', 'person', 'one', 'banner']",0,18,0.0,1.0,0.0,0.0,56.476952,-2.955045,"2 Duff St, Dundee DD4 7AN, UK",Dundee,"['Dundee', 'Scotland', 'United Kingdom']",Scotland
2020-01-11 19:38:48,The Fourth Estate ,"@CharlieTully3 @weecass1888 Just a hunch! 🤷🏽‍♀️😉

(Sending all the love &amp; solidarity in the world. Don’t stop till… https://t.co/ZQXUPBkIg1","Amherst, NY",United States,US,"[-78.764632, 43.009117]",hunch send love solidar world stop till,"['hunch', 'sending', 'love', 'solidarity', 'world', 'stop', 'till']","['hunch', 'sending', 'love', 'solidarity', 'world', 'stop', 'till']",0,19,0.193,0.439,0.368,0.4588,43.009117,-78.764632,"70 Heim Rd, Buffalo, NY 14221, USA",,"[None, 'New York', 'United States']",New York
2020-01-11 19:43:41,"Lesmahagow, Scotland",Ceilidh dancing on the streets. Scottish independence is coming! https://t.co/wGLj4mUy5D,"Lesmahagow, Scotland",United Kingdom,GB,"[-3.889755, 55.634913]",ceilidh danc street scottish independ come,"['ceilidh', 'dancing', 'streets', 'scottish', 'independence', 'coming']","['ceilidh', 'dancing', 'streets', 'coming']",0,10,0.0,1.0,0.0,0.0,55.634913,-3.889755,"19 Rose St, Lesmahagow, Lanark ML11 0HT, UK",Lanark,"['Lanark', 'Scotland', 'United Kingdom']",Scotland
2020-01-11 19:51:37,"Broughty Ferry, Dundee","@SocialM85897394 @auldcrofter Cannae wait!!!! 🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿
#indyref2
#dissolveTheUnion
#YouYesYet
#ItsTime","Dundee, Scotland",United Kingdom,GB,"[-2.955045, 56.476952]",canna wait,"['cannae', 'wait']","['cannae', 'wait']",0,9,0.0,1.0,0.0,0.0,56.476952,-2.955045,"2 Duff St, Dundee DD4 7AN, UK",Dundee,"['Dundee', 'Scotland', 'United Kingdom']",Scotland
2020-01-11 19:58:00,"Broughty Ferry, Dundee","The battle has well and truly begun 🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿
#indyref2
#dissolveTheUnion
#YouYesYet
#ItsTime https://t.co/exQ27pOqH6","Dundee, Scotland",United Kingdom,GB,"[-2.955045, 56.476952]",battl well truli begun,"['battle', 'well', 'truly', 'begun']","['battle', 'well', 'truly', 'begun']",0,13,0.0,0.588,0.412,0.2732,56.476952,-2.955045,"2 Duff St, Dundee DD4 7AN, UK",Dundee,"['Dundee', 'Scotland', 'United Kingdom']",Scotland
2020-01-11 20:17:22,Glasvegas,"Anti Poll Tax demonstration, Buchanan Street Glasgow, 1989.
In the pishing rain with my pals. I was 18.
Glasgow alw… https://t.co/EqvfU5xS9F","Glasgow, Scotland",United Kingdom,GB,"[-4.241751, 55.858303]",anti poll tax demonstr buchanan street glasgow pish rain pal glasgow alw,"['anti', 'poll', 'tax', 'demonstration', 'buchanan', 'street', 'glasgow', 'pishing', 'rain', 'pals', 'glasgow', 'alw']","['anti', 'poll', 'tax', 'demonstration', 'buchanan', 'street', 'glasgow', 'pishing', 'rain', 'pals', 'glasgow', 'alw']",0,21,0.173,0.8270000000000001,0.0,-0.3182,55.858303,-4.241751,"Blackfriars Street, Glasgow G1 1PU, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
2020-01-11 20:24:07,"Glasgow, Scotland","Scotland independence #Indyref2 march

Over 100,000 Scots turned up in torrential rain &amp; cold weather 2send a clear… https://t.co/hMjWjIVKFt","Glasgow, Scotland",United Kingdom,GB,"[-4.241751, 55.858303]",scotland independ march scot turn torrenti rain cold weather send clear,"['scotland', 'independence', 'march', 'scots', 'turned', 'torrential', 'rain', 'cold', 'weather', 'send', 'clear']","['march', 'scots', 'turned', 'torrential', 'rain', 'cold', 'weather', 'send', 'clear']",0,19,0.0,0.794,0.206,0.3818,55.858303,-4.241751,"Blackfriars Street, Glasgow G1 1PU, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
2020-01-11 20:27:54,Clydebank,What a fantastic day!🏴󠁧󠁢󠁳󠁣󠁴󠁿 #scotland #indyref2 #independence #AUOBGlasgow2020 #Glasgow https://t.co/9yJcaL7xMx,"Clydebank, Scotland",United Kingdom,GB,"[-4.42515, 55.910873]",fantast day,"['fantastic', 'day']","['fantastic', 'day']",0,10,0.0,1.0,0.0,0.0,55.910873,-4.42515,"1 Hillview Ct, Clydebank G81 4SS, UK",Clydebank,"['Clydebank', 'Scotland', 'United Kingdom']",Scotland
2020-01-11 20:29:12,"Edinburgh, Scotland",Despite the wild weather the atmosphere was electric. So many beautiful people marching to free our country. #auob… https://t.co/ukV5XG0g2t,"Glasgow, Scotland",United Kingdom,GB,"[-4.241751, 55.858303]",despit wild weather atmospher electr mani beauti peopl march free countri,"['despite', 'wild', 'weather', 'atmosphere', 'electric', 'many', 'beautiful', 'people', 'marching', 'free', 'country']","['despite', 'wild', 'weather', 'atmosphere', 'electric', 'many', 'beautiful', 'people', 'marching', 'free', 'country']",0,19,0.0,0.752,0.248,0.5106,55.858303,-4.241751,"Blackfriars Street, Glasgow G1 1PU, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
2020-01-11 20:35:01,Aberdeen,@HackneyAbbott What you need to realise some media outlets are less than truthful “Trust me on this I know” if live… https://t.co/u87nPqBAUL,"Aberdeen, Scotland",United Kingdom,GB,"[-2.12704, 57.160556]",need realis media outlet less truth trust know live,"['need', 'realise', 'media', 'outlets', 'less', 'truthful', 'trust', 'know', 'live']","['need', 'realise', 'media', 'outlets', 'less', 'truthful', 'trust', 'know', 'live']",1,22,0.0,0.5820000000000001,0.418,0.616,57.160556,-2.12704,"111 Westburn Dr, Aberdeen AB25 2BU, UK",Aberdeen,"['Aberdeen', 'Scotland', 'United Kingdom']",Scotland
2020-01-11 20:35:09,Scotland,"I was really wanting the samba band to be at the start of the next #AUOB march, but bloody hell we'd never get away… https://t.co/h4zEFNLS9L","Coatbridge, Scotland",United Kingdom,GB,"[-4.031101, 55.859916]",realli want samba band start next march bloodi hell never get away,"['really', 'wanting', 'samba', 'band', 'start', 'next', 'march', 'bloody', 'hell', 'never', 'get', 'away']","['really', 'wanting', 'samba', 'band', 'start', 'next', 'march', 'bloody', 'hell', 'never', 'get', 'away']",0,25,0.289,0.629,0.08199999999999999,-0.6486,55.859916,-4.031101,"73 Kirk St, Coatbridge ML5 1BP, UK",Coatbridge,"['Coatbridge', 'Scotland', 'United Kingdom']",Scotland
2020-01-11 20:40:55,Warwickshire/Morayshire,"The “Labour should back #indyref2” crew is basically a half-a-dozen nationalist entryists, a few dozen hipster Trot… https://t.co/DWndWb8Id1","Leamington Spa, England",United Kingdom,GB,"[-1.53142, 52.293263]",labour back crew basic half dozen nationalist entryist dozen hipster trot,"['labour', 'back', 'crew', 'basically', 'half', 'dozen', 'nationalist', 'entryists', 'dozen', 'hipster', 'trot']","['labour', 'back', 'crew', 'basically', 'half', 'dozen', 'nationalist', 'entryists', 'dozen', 'hipster', 'trot']",0,18,0.0,1.0,0.0,0.0,52.293263,-1.53142,"22 Clarendon St, Leamington Spa CV32 4PG, UK",Leamington Spa,"['Leamington Spa', 'England', 'United Kingdom']",England
2020-01-11 20:48:48,Leith,@GISP_Tweets @CheeseMacro @PatriciaNPino I have a different take on UK and EU politics as a Scottish independence c… https://t.co/PdqOuIsaX1,"Edinburgh, Scotland",United Kingdom,GB,"[-3.203008, 55.943196]",differ take polit scottish independ,"['different', 'take', 'politics', 'scottish', 'independence']","['different', 'take', 'politics']",1,19,0.0,1.0,0.0,0.0,55.943196,-3.203008,"7 Brougham St, Edinburgh EH3 9JS, UK",Edinburgh,"['Edinburgh', 'Scotland', 'United Kingdom']",Scotland
2020-01-11 20:57:16,"Callander, Scotland",@euanmccolm @mjmacdonald1985 The arguments against Scottish independence are getting thinner with every passing Wes… https://t.co/AbzpGq0YoE,"Callander, Scotland",United Kingdom,GB,"[-4.20421, 56.239803]",argument scottish independ get thinner everi pass we,"['arguments', 'scottish', 'independence', 'getting', 'thinner', 'every', 'passing', 'wes']","['arguments', 'getting', 'thinner', 'every', 'passing', 'wes']",0,15,0.263,0.737,0.0,-0.3612,56.239803,-4.20421,"4 Camp Pl, Callander FK17 8DF, UK",Callander,"['Callander', 'Scotland', 'United Kingdom']",Scotland
2020-01-11 21:49:17,United Kingdom,"Marchers on Glasgow demo demand Scottish independence and end to Tory rule

https://t.co/pWH5ziP3ZJ","Gainsborough, England",United Kingdom,GB,"[-0.764375, 53.393394]",marcher glasgow demo demand scottish independ end tori rule,"['marchers', 'glasgow', 'demo', 'demand', 'scottish', 'independence', 'end', 'tory', 'rule']","['marchers', 'glasgow', 'demo', 'demand', 'end', 'tory', 'rule']",1,13,0.158,0.8420000000000001,0.0,-0.128,53.393394,-0.764375,"33 Ravendale Rd, Gainsborough DN21 1XD, UK",Gainsborough,"['Gainsborough', 'England', 'United Kingdom']",England
2020-01-11 21:49:38,"glasgow , scotland","@BorisJohnson give us 🏴󠁧󠁢󠁳󠁣󠁴󠁿 what we want , 80000 marching through Glasgow today , give us the power , let our voi… https://t.co/McfmpJSIav","Glasgow, Scotland",United Kingdom,GB,"[-4.241751, 55.858303]",give want march glasgow today give power let voi,"['give', 'want', 'marching', 'glasgow', 'today', 'give', 'power', 'let', 'voi']","['give', 'want', 'marching', 'glasgow', 'today', 'give', 'power', 'let', 'voi']",1,23,0.0,0.86,0.14,0.0772,55.858303,-4.241751,"Blackfriars Street, Glasgow G1 1PU, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
2020-01-11 21:59:13,"Kirkcaldy, Scotland",@Deficit_Hawk @DaftLimmy Hmm Nicola Sturgeon has asked for the power to hold indyref2 but Westminster wants to bloc… https://t.co/s7oDwncfx7,"Glenrothes, Scotland",United Kingdom,GB,"[-3.176004, 56.196734]",hmm nicola sturgeon ask power hold indyref westminst want bloc,"['hmm', 'nicola', 'sturgeon', 'asked', 'power', 'hold', 'indyref', 'westminster', 'wants', 'bloc']","['hmm', 'nicola', 'sturgeon', 'asked', 'power', 'hold', 'westminster', 'wants', 'bloc']",0,19,0.0,0.8740000000000001,0.126,0.0772,56.196734,-3.176004,"North street retail park, Glenrothes KY7 5NA, UK",Glenrothes,"['Glenrothes', 'Scotland', 'United Kingdom']",Scotland
2020-01-11 22:02:41,Glasgow,Thousands of independence supporters march in Glasgow https://t.co/fbjbrGssPn,"Skelmorlie, Scotland",United Kingdom,GB,"[-4.882832, 55.865187]",thousand independ support march glasgow,"['thousands', 'independence', 'supporters', 'march', 'glasgow']","['thousands', 'supporters', 'march', 'glasgow']",0,8,0.0,0.597,0.403,0.4019,55.865187,-4.882832,"5 Halketburn Terrace, Skelmorlie PA17 5BL, UK",Skelmorlie,"['Skelmorlie', 'Scotland', 'United Kingdom']",Scotland
